order_number,item_purchased,price,quantity,category,mode of payment,seller_name,placed_on,shipped_on,delivered_on,courier,location,discount_type,free_shipping,refund_status,refund_reason
818632290911266,Shower Curtain Plastic waterproof ,140.00,1,House Maintenace,Paylater,Eternal Textile,4/12/2024,4/13/2024,4/14/2024,Flash express PH,"Magallanes, Cavite",N/A,Yes,N/A,N/A
818632290711266,Strong muscle t shirt,242.00,1,Pasabuy,Paylater,Anime Fashion Store,4/12/2024,N/A,4/17/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
818632290511266,Gold paint metal gold acrylic paint,124.41,1,Pasabuy,Paylater,yyt7DmKe,4/12/2024,4/13/2024,4/14/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
822177594211266,HomeFurni Minimalist Sofa Side Table 40*40*53cm,366.14,1,Pasabuy,Paylater,HomeFurni,4/8/2024,4/8/2024,8/9/2024,Flash express PH,"Magallanes, Cavite",N/A,Yes,N/A,N/A
822186704611266,HomeFurni Minimalist Sofa Side Table 60*50*53cm,316.54,1,Pasabuy,Paylater,HomeFurni,4/8/2024,4/8/2024,N/A,Flash express PH,"Magallanes, Cavite",Coins and voucher,Yes,Yes,Lost in transit
816213452811266,Multifunctional kitchen thicken shelf storage rack,363.19,1,Kitchen,Paylater,ECO HOME.PH,4/8/2024,04/09/2024,04/10/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
816213452511266,Eskinol Naturals Micellar facial wash,121.50,1,Personal use,Paylater,Uniliver Beauty,4/8/2024,4/8/2024,4/9/2024,J&T Express PH,"Magallanes, Cavite",N/A,Yes,N/A,N/A
815406245611266,Ref magnet souvenir giveaway,560.00,40,Pasabuy,E-wallet,Plutus Afflatus,4/7/2024,4/10/2024,4/12/2024,J&T Express PH,"Magallanes, Cavite",N/A,Yes,N/A,N/A
821651972911266,Ref magnet souvenir giveaway,420.00,30,Pasabuy,E-wallet,Plutus Afflatus,4/7/2024,N/A,N/A,N/A,"Magallanes, Cavite",N/A,Yes,Yes,Add order
821665722311266,Footprint Keychain,835.30,30,Pasabuy,E-wallet,HISNGO No. 1 Store,4/7/2024,04/08/2024,4/9/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
815057602011266,Blue Fungicide,118.00,2,Others,Paylater,EGreen space aquatic & Pet supplies,4/5/2024,4/6/2024,4/7/2024,J&T Express PH,"Magallanes, Cavite",N/A,Yes ,N/A,N/A
820691766811266,Minimalist computer desk,203.61,1,House Maintenace,Paylater,minimalistic style,4/5/2024,4/6/2024,4/7/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
814759430411266,High pressure handheld shower,108.46,1,House Maintenace,Paylater,phio2o,4/5/2024,4/6/2024,4/7/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
814759430411266,Soap holder,0.00,1,House Maintenace,Paylater,phio2o,4/5/2024,4/6/2024,4/7/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
814759430211266,Wooden laptop stand,129.81,1,Personal use,Paylater,Lifeu,4/5/2024,4/5/2024,4/6/2024,Flash express PH,"Magallanes, Cavite",Coins and voucher,Yes ,N/A,N/A
814759430711266,Stainless steel shower curtain rod,640.11,1,Pasabuy,Paylater,Xten HOME LIFE,4/4/2024,4/6/2024,4/7/2024,Ninja Van PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
820284725511266,Pet dog collar green,44.05,1,Pet Care,Paylater,Potatoo,4/4/2024,4/5/2024,4/6/2024,J&T Express PH,"Magallanes, Cavite",Voucher,Yes ,N/A,N/A
820284725511266,Pet dog collar red,43.07,1,Personal use,Paylater,Potatoo,4/4/2024,4/5/2024,4/6/2024,J&T Express PH,"Magallanes, Cavite",Voucher,Yes ,N/A,N/A
820284725511266,Pet dog collar blue-red,50.40,1,Pet Care,Paylater,Potatoo,4/4/2024,4/5/2024,4/6/2024,J&T Express PH,"Magallanes, Cavite",Voucher,Yes ,N/A,N/A
820284725911266,ipl permaent hair removal,952.55,1,Personal use,Paylater,CKK Beauty Mall,4/2/2024,4/5/2024,4/6/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
813160207311266,1kg Selecta feeds for dog,306.52,4,Pet Care,Paylater,Fashion Elements,4/2/2024,4/4/2024,4/5/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
813160207611266,taotaovats Delicious Cat food - Chicken,110.00,1,Pet Care,Paylater,PET_SHOP,4/2/2024,4/3/2024,4/4/2024,J&T Express PH,"Magallanes, Cavite",N/A,Yes ,N/A,N/A
813160207611266,taotaovats Delicious Cat food - Shrimp tuna,110.00,1,Pet Care,Paylater,PET_SHOP,4/2/2024,4/3/2024,4/4/2024,J&T Express PH,"Magallanes, Cavite",N/A,Yes ,N/A,N/A
812970094211266,HiPP Organic CS Infant Formula (800gx3),"6,034.50",1,Pasabuy,E-wallet,HiPP Organic,3/28/2024,4/2/2024,4/3/2024,J&T Express PH,"Magallanes, Cavite",N/A,No,N/A,N/A
810804028711266,Wireless mouse rechargable -rose gold,113.69,1,Personal use,E-wallet,PH_Mall,3/21/2024,03/28/2024,3/29/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
814987524911266,HiPP Organic CS Infant Formula 800g,"2,083.00",1,Pasabuy,E-wallet,HiPP Organic,3/21/2024,3/25/2024,3/26/2024,J&T Express PH,"Magallanes, Cavite",No,No,N/A,N/A
807101456511266,"Shoulder bag, Grey, 15.6 inch",129.01,1,Personal use,Paylater,Sunkandi,3/21/2024,03/22/2024,3/23/2024,Flash express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
807101456511266,Portable laptop notebook stand holder,22.80,1,Personal use,Paylater,EightFive,3/19/2024,3/22/2024,3/23/2024,Flash express PH,"Magallanes, Cavite",N/A,Yes,N/A,N/A
807101456511266,Doormat anti-slip bathroom,39.00,1,House Maintenace,Paylater,Brave Niuniu.Selection,3/19/2024,03/22/2024,3/23/2024,Flash express PH,"Magallanes, Cavite",N/A,Yes,N/A,N/A
211240391811266,Dell Inspiron 15 3525 15.6 inch,"32,995.00",1,Personal use,Savings,GAMEEXTREME,3/18/2024,3/20/2024,3/21/2024,J&T Express PH,"Magallanes, Cavite",N/A,Yes,N/A,N/A
805805834811266,GOOJODOQ ipad wireless keyboard with case,802.00,1,Pasabuy,Paylater,goojodoqstore.ph,3/16/2024,N/A,N/A,N/A,"Magallanes, Cavite",Coins and voucher,Yes,Yes,Cancelled
811094177411266,Arivo 195/50 R15 Tire,"5,155.00",3,Pasabuy,Paylater,All tires Ph,3/13/2024,3/21/0204,3/22/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
804558800611266,Massage Gun Muscle Relaxation,395.00,1,Personal use,Paylater,Ta-mia,3/11/2024,3/18/2024,3/19/2024,LEX PH,"Dasmariñas, Cavite",Coins,Yes,N/A,N/A
802715810111266,304 Stainless steel faucet,89.00,1,House Maintenace,Paylater,Little elephant,3/11/2024,3/14/2024,3/15/2024,J&T Express PH,"Magallanes, Cavite",N/A,Yes,N/A, N/A
801547872511266,2 pcs hand towels,35.00,1,Personal use,Paylater,Jhaixon's O Shop,3/11/2024,3/13/2024,3/14/2024,Flash express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
801547872511266,50pcs black nylon cable self tie self locking,28.00,1,House Maintenace,Paylater,Jhaixon's O Shop,3/11/2024,3/13/2024,3/14/2024,Flash express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
801547872511266,50 pcs white nylon cable self tie self locking,28.00,1,House Maintenace,Paylater,Jhaixon's O Shop,3/11/2024,3/13/2024,3/14/2024,Flash express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
801547872511266,500ml spray botlle -red,25.00,1,Garden maintenace,Paylater,Jhaixon's O Shop,3/11/2024,3/13/2024,3/14/2024,Flash express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
801547872511266,500 ml spray bottle - green,25.00,1,Garden maintenace,Paylater,Jhaixon's O Shop,3/11/2024,3/13/2024,3/14/2024,Flash express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
801547872511266,Ketchup plastic bottle,20.00,1,Kitchen,Paylater,Jhaixon's O Shop,3/11/2024,3/13/2024,3/14/2024,Flash express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
801547872511266,High quality hot melt glue gun,55.00,1,House Maintenace,Paylater,Jhaixon's O Shop,3/11/2024,3/13/2024,3/14/2024,Flash express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
800443449911266,2 pcs hand towels,35.00,1,Personal use,Paylater,Jhaixon's O Shop,3/11/2024,N/A,N/A,N/A,"Magallanes, Cavite",Coins,Yes,Yes,Cancelled
800443449911266,50pcs black nylon cable self tie self locking,28.00,1,House Maintenace,Paylater,Jhaixon's O Shop,3/11/2024,N/A,N/A,N/A,"Magallanes, Cavite",Coins,Yes,Yes,Cancelled
800443449911266,50 pcs white nylon cable self tie self locking,28.00,1,House Maintenace,Paylater,Jhaixon's O Shop,3/11/2024,N/A,N/A,N/A,"Magallanes, Cavite",Coins,Yes,Yes,Cancelled
800443449911266,500ml spray botlle -red,25.00,1,Garden maintenace,Paylater,Jhaixon's O Shop,3/11/2024,N/A,N/A,N/A,"Magallanes, Cavite",Coins,Yes,Yes,Cancelled
800443449911266,500 ml spray bottle - green,25.00,1,Garden maintenace,Paylater,Jhaixon's O Shop,3/11/2024,N/A,N/A,N/A,"Magallanes, Cavite",Coins,Yes,Yes,Cancelled
800443449911266,Ketchup plastic bottle,20.00,1,Kitchen,Paylater,Jhaixon's O Shop,3/11/2024,N/A,N/A,N/A,"Magallanes, Cavite",Coins,Yes,Yes,Cancelled
800443449911266,High quality hot melt glue gun,55.00,1,House Maintenace,Paylater,Jhaixon's O Shop,3/6/2024,N/A,N/A,N/A,"Magallanes, Cavite",Coins,Yes,Yes,Cancelled
800443449911266,sold per 1 pair - chopstick ,12.00,3,Kitchen,Paylater,Jhaixon's O Shop,3/6/2024,N/A,N/A,N/A,"Magallanes, Cavite",Coins,Yes,Yes,Cancelled
804832308011266,Pet cat dog bowl 2 in 1 ,53.92,1,Pet Care,Paylater,Pet accessories store,3/6/2024,3/6/2024,3/11/2024,J&T Express PH,"Magallanes, Cavite",N/A,Yes,N/A,N/A
804832308011266,Whooapy Puppy and adult dry food for all breeds,140.72,4,Pet Care,Paylater,LKJ,3/6/2024,3/6/2024,3/11/2024,Flash express PH,"Magallanes, Cavite",N/A,Yes,N/A,N/A
804832308011266,Nutricare cat dry food for all stages - marine fish,119.00,1,Pet Care,Paylater,LKJ,3/6/2024,3/6/2024,3/11/2024,Flash express PH,"Magallanes, Cavite",N/A,Yes,N/A,N/A
804832308011266,Nturicare cat dry food for all stages - Tuna and Sardines,119.00,1,Pet Care,Paylater,LKJ,3/6/2024,3/6/2024,3/11/2024,Flash express PH,"Magallanes, Cavite",N/A,Yes,N/A,N/A
804832308011266,LAIKOU FDA Japan serum,53.18,1,Personal use,Paylater,LAIKOU Official Store.Selection,3/6/2024,3/6/2024,3/11/2024,Flash express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
804832308011266,Shoe adhesive special ,28.49,1,Personal use,Paylater,letaiqiangjiaoshui,3/6/2024,3/6/2024,3/11/2024,Flash express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
804832308011266,HHUNMUI Mild Amino Acid Facial wash,36.24,2,Personal use,Paylater,HUNMUI_Skin,3/6/2024,3/6/2024,3/11/2024,Flash express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
804667559611266,2L Water Handheld Sprayer ,109.94,1,Garden maintenace,Paylater,Arrow Hardware,3/3/2024,3/7/2024,0308/2024,Flash express PH,"Magallanes, Cavite",Coins,Yes,Yes,Missing items
804667559611266,Garden green nylon mesh support climbing bean,102.78,1,Garden maintenace,Paylater,E2p4cds2,3/3/2024,3/7/2024,3/8/2024,Flash express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
796398613511266,Huggies Dry Small (38 pcs x 4 pack,686.79,1,Pasabuy,Paylater,Huggies,3/3/2024,3/3/2024,3/4/2024,Ninja Van PH,"Magallanes, Cavite",Coins and voucher,Yes ,N/A,N/A
796398613511266,Hipp Organic CS infant formula 0-12 months 1.6(800gx2),"4,030.50",1,Pasabuy,Paylater,HiPP Organic,3/3/2024,3/3/2024,3/4/2024,Flash express PH,"Magallanes, Cavite",Coins and voucher,No,N/A,N/A
796398612611266,Herb seeds - Bunching onions,14.87,1,Garden maintenace,Paylater,Seeds Depot,3/3/2024,3/4/2024,3/6/2024,Ninja Van PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
796398612611266,Herb seeds - Leekd Natsuguru,14.87,1,Garden maintenace,Paylater,Seeds Depot,3/3/2024,3/4/2024,3/6/2024,Ninja Van PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
796398612611266,Herb seeds - Parsley flathead,15.74,1,Garden maintenace,Paylater,Seeds Depot,3/3/2024,3/4/2024,3/6/2024,Ninja Van PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
796398612611266,Herb seeds - Kinchay,15.74,1,Garden maintenace,Paylater,Seeds Depot,3/3/2024,3/4/2024,3/6/2024,Ninja Van PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
796398612611266,Herb seeds - Celery,15.74,1,Garden maintenace,Paylater,Seeds Depot,3/3/2024,3/4/2024,3/6/2024,Ninja Van PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
796398612611266,Herb seeds - Thyme ,18.37,1,Garden maintenace,Paylater,Seeds Depot,3/3/2024,3/4/2024,3/6/2024,Ninja Van PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
796398612611266,Herb seeds - Sweet basil,15.74,1,Garden maintenace,Paylater,Seeds Depot,2/27/2024,3/4/2024,3/6/2024,Ninja Van PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
796398612611266,Herb seeds - Dill,8.74,1,Garden maintenace,Paylater,Seeds Depot,2/27/2024,3/4/2024,3/6/2024,Ninja Van PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
799343327311266,5KG Vermicast pure,120.00,1,Garden maintenace,Paylater,The dirty Gloves PH,2/23/2024,3/1/2024,3/2/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes ,N/A,N/A
799343327311266,Buy 1 take 1 Loim soil 10kgs,125.00,1,Garden maintenace,Paylater,The dirty Gloves PH,2/23/2024,3/1/2024,3/2/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes ,N/A,N/A
797461580011266,Oli Assorted Polvoron,125.00,1,Kitchen,Paylater,Oli Food products,2/23/2024,2/25/2024,02/27/6/2024,J&T Express PH,"Magallanes, Cavite",N/A,Yes,N/A,N/A
791687063511266,Bewell Shoe Cabinet Entrancnce,"1,230.48",1,House Maintenace,E-wallet,Bewell Shop.PH,2/21/2024,2/27/2024,3/4/2024,Ninja Van PH,"Magallanes, Cavite",Voucher,Yes,N/A,N/A
791687063311266,Fashion AVIA Crown AVIA SK 2 Wheels E-Bike,"8,814.52",1,Pasabuy,E-wallet,ABOUT ELECTRIC RIDES,2/21/2024,3/2/2024,3/3/2024,Flash express PH,"Magallanes, Cavite",Voucher,Yes,N/A,Initiated but did N/At return
796310119911266,High quality adhesive hooks heavy duty,98.00,1,Pasabuy,E-wallet,APEX - Towel Rail Store,2/17/2024,2/21/2024,2/22/2024,J&T Express PH,"Magallanes, Cavite",Voucher,Yes,N/A,N/A
796310119911266,High quality adhesive hooks heavy duty sticky hooks,78.00,1,Pasabuy,E-wallet,APEX - Towel Rail Store,2/17/2024,2/21/2024,2/22/2024,J&T Express PH,"Magallanes, Cavite",Voucher,Yes,N/A,N/A
794398936311266,Car shampoo diy kit ,193.42,1,Car maintenace,Paylater,Sabon Zone,2/17/2024,2/18/2024,2/19/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes ,N/A,N/A
794398936311266,Liquid detergent diy kit 15-16L Yield,221.95,1,Others,Paylater,Sabon Zone,2/17/2024,2/18/2024,2/19/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes ,N/A,N/A
794398936311266,DIY Dishwashing liquid 16-17L Yield,178.10,1,Others,Paylater,Sabon Zone,2/17/2024,2/18/2024,2/19/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes ,N/A,N/A
794398936111266,300pcs Twist drill cement drill wood drill bit,148.18,1,House Maintenace,Paylater,Eagle Hardware,2/15/2024,2/19/2024,2/20/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes ,N/A,N/A
794398935911266,Bavin 100% 3.0 fast charger micro,132.54,1,Pasabuy,Paylater,YAYA SHOP PH,2/13/2024,2/18/2024,2/19/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes ,N/A,N/A
794398935711266,SUPERMAX 2023 3000mah Rechargeable portable Fan,157.13,1,Pasabuy,Paylater,"Super,ax electronic Smart Devices",2/13/2024,2/17/2024,2/18/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes ,N/A,N/A
787791080311266,Lensatic Compass Military Camping hiking Army Style,93.16,1,Pasabuy,Paylater,UNI Outdoor,2/12/2024,2/16/2024,2/17/2024,Flash express PH,"Magallanes, Cavite",N/A,Yes,N/A,N/A
792487153811266,"Mitsushi MZHQ12 12"" Grinder chainsaw",239.65,1,House Maintenace,Paylater,Mitsushi Tools,2/12/2024,0220/2024,2/21/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes ,N/A,N/A
791886516511266,WM high-grade leather storage bag wallet,29.00,1,Personal use,Paylater,WM.PH,2/12/2024,2/13/2024,2/14/2024,J&T Express PH,"Magallanes, Cavite",N/A,Yes ,N/A,N/A
791886516511266,WM-058 2-pin American standard to british,87.00,1,House Maintenace,Paylater,WM.PH,2/12/2024,2/13/2024,2/14/2024,J&T Express PH,"Magallanes, Cavite",N/A,Yes ,N/A,N/A
791883334611266,PD20WmSuper fast charge type C,79.64,1,Personal use,Paylater,Breaking Bad Store,2/12/2024,2/18/2024,2/19/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes ,N/A,N/A
791883334611266,"PVC Adhesive Tape 3, 30mm *3m*1.5mm",99.00,3,House Maintenace,Paylater,syuanmaoyi,2/11/2024,2/18/2024,2/19/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes ,N/A,N/A
791883334611266,Car charger fast charhing 120w,110.18,1,Pasabuy,Paylater,Au04Ku.Selection,2/11/2024,2/18/2024,2/19/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes ,N/A,N/A
7860568080711266,Huggies Dry Small (38 pcs x 4 pack,"1,089.49",4,Pasabuy,Cash on Delivery,Mom & Baby's Nest,2/11/2024,2/11/2024,2/12/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
786056806811266,Buy 1 take 1 Uni-Love Baby bottle Cleanser 500ml,134.99,1,Pasabuy,Cash on Delivery,UniLove,2/10/2024,N/A,N/A,N/A,"Magallanes, Cavite",Coins and voucher,Yes,Yes,Cancelled
786056806811266,"UniLove baby laundry detergent 1,2 L Botte of 2",315.00,1,Pasabuy,Cash on Delivery,UniLove,2/9/2024,N/A,N/A,N/A,"Magallanes, Cavite",Coins and voucher,Yes,Yes,Cancelled
790909818611266,1 Kilo cocopeat - for hydrophonics,136.50,5,Garden maintenace,Paylater,Green Thumb Greenery,2/3/2024,02/12/2024,2/13/2024,Flash express PH,"Magallanes, Cavite",N/A,Yes,N/A,N/A
785153446611266,Fashionable men's shoes black 39,170.25,1,Others,Paylater,Nicobaby fashion shoes,2/3/2024,2/11/2024,2/13/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
782116829511266,Private parts whitening care women remove melanin,35.28,1,Personal use,Paylater,Personal  Care Store,2/3/2024,2/4/2024,2/5/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes ,N/A,N/A
782116829511266,Eyebrow pencil 4 tip liquid tattoo ,13.64,1,Personal use,Paylater,Personal  Care Store,2/3/2024,2/4/2024,2/5/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes ,N/A,N/A
782116829511266,Hair removal cream,30.72,1,Personal use,Paylater,Personal  Care Store,2/3/2024,2/4/2024,2/5/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes ,N/A,N/A
782116829511266,Chinese herbal psoriasis dermatitis,76.00,2,Personal use,Paylater,Personal  Care Store,2/3/2024,2/4/2024,2/5/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes ,N/A,N/A
782116829311266,For Ipad tablet tempered glass Ipad 9th gen,92.69,1,Personal use,Paylater,CASE228.PH,2/1/2024,2/3/2024,2/6/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
782116829011266,Mega corned sardines in tomato sauce,277.64,2,Pet Care,Paylater,MEGA,2/1/2024,2/4/2024,2/5/2024,Ninja Van PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
786315358011266,Original Electric toothbrush,300.16,2,Personal use,Paylater,New E99,2/1/2024,2/2/2024,2/3/2024,Flash express PH,"Magallanes, Cavite",Voucher,Yes,N/A,N/A
786315357811266,Massage Gun Muscle Relaxation,312.72,1,Others,Paylater,Ta-mia,2/1/2024,2/3/2024,2/4/2024,J&T Express PH,"Magallanes, Cavite",Voucher,Yes,N/A,N/A
786315357511266,McCormick Tumeric Ground 30g,61.00,1,Kitchen,Paylater,McCormick,2/1/2024,2/2/2024,2/3/2024,J&T Express PH,"Magallanes, Cavite",Voucher,Yes ,N/A,N/A
786315357511266,McCormick Red Cayenne Pepper 26g,56.00,1,Kitchen,Paylater,McCormick,2/1/2024,2/2/2024,2/3/2024,J&T Express PH,"Magallanes, Cavite",Voucher,Yes ,N/A,N/A
786315357311266,Skinny Mammas Apple Cider Vinegar,175.39,1,Kitchen,Paylater,Sincoast Brand International,2/1/2024,2/2/2024,2/3/2024,J&T Express PH,"Magallanes, Cavite",Voucher,Yes,N/A,N/A
786915357111266,Ultrasonic Dental Scaler for teeth ,325.16,1,Personal use,Paylater,Global Merch Park,2/1/2024,2/1/2024,2/8/2024,Flash express PH,"Magallanes, Cavite",Voucher,Yes,N/A,N/A
780561058211266,Roblox Action figure model toys,179.55,1,Pasabuy,Paylater,Yuk,1/28/2024,2/1/2024,2/2/2024,LEX PH,Navotas City,Coins,Yes,N/A,N/A
780578204211266,COD 1100ML lunch box,78.40,1,Pasabuy,Paylater,CITYGOODS.PH,1/26/2024,2/2/2024,2/4/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
778606073511266,Truck carry case with 6pcs alloy vehicle ,275.50,1,Others,Paylater,FunToy,1/26/2024,1/28/2024,1/29/2024,LEX PH,Navotas City,Coins,Yes,N/A,N/A
783029550711266,Parsely seeds,53.00,1,Garden maintenace,Paylater,Farmchoice Agribusiness,1/26/2024,1/27/2024,1/28/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
783029550711266,Taiwan chili seeds,19.40,1,Garden maintenace,Paylater,Farmchoice Agribusiness,1/26/2024,1/27/2024,1/28/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
783029550711266,Mustard seeds,20.00,1,Garden maintenace,Paylater,Farmchoice Agribusiness,1/26/2024,1/27/2024,1/28/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
783029550711266,Green pakchoi,32.00,1,Garden maintenace,Paylater,Farmchoice Agribusiness,1/26/2024,1/27/2024,1/28/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
783029550711266,1/2 kilo complete fertilizer,21.00,1,Garden maintenace,Paylater,Farmchoice Agribusiness,1/26/2024,1/27/2024,1/28/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
783029550711266,Leafy lettuce seeds,0.00,1,Garden maintenace,Paylater,Farmchoice Agribusiness,1/19/2024,1/27/2024,1/28/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
783029550711266,Sunflower seeds,0.00,1,Garden maintenace,Paylater,Farmchoice Agribusiness,1/18/2024,1/27/2024,1/28/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
774361611111266,Massage Gun Muscle Relaxation,296.58,1,Personal use,Paylater,Ta-mia,1/18/2024,1/20/2024,1/21/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes ,N/A,N/A
773676671011266,"Magnesium Glycinate, Dietary Suppliment",365.75,1,Personal use,Paylater,WoodyKnows,1/18/2024,1/19/2024,1/20/2024,J&T Express PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
778939363511266,Adjust Trolley Gun Nozzles Sprinkler,91.14,2,Garden maintenace,Paylater,Elaine mann nag Philippines,1/18/2024,1/19/2024,1/20/2024,Flash express,"Magallanes, Cavite",Coins,Yes,N/A,N/A
778939363311266,LIVABLE Ottoman Storage Stool waterproof sofa Storage Box,241.00,1,House Maintenace,Paylater,LIVABLE Shop,1/18/2024,1/19/2024,01/201/2024,J&T Express PH,"Magallanes, Cavite",Coins,Yes,N/A,N/A
778939362811266,Nutricare cat dry food for all stages - marine fish,112.00,2,Pet Care,Paylater,madre de cacao products,1/18/2024,1/19/2024,1/21/2024,Ninja Van PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
778939362811266,Nutricare cat dry food for all stages - Tuna,56.00,1,Pet Care,Paylater,madre de cacao products,1/18/2024,1/19/2024,1/21/2024,Ninja Van PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
778939362811266,Nutricare cat dry food for all stages - Salmon,56.00,1,Pet Care,Paylater,madre de cacao products,1/18/2024,1/19/2024,1/21/2024,Ninja Van PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
778942122111266,1.5 Liters Kills termites,290.20,1,House Maintenace,Paylater,Amiel Online Store,1/12/2024,1/19/2024,1/21/2024,Ninja Van PH,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
773597886711266,(25pcs) StryroCups with neck slit,138.14,2,Garden maintenace,Paylater,JC's Green Garden,1/12/2024,1/20/2024,1/21/2024,Flash express,"Magallanes, Cavite",Coins and voucher,Yes,N/A,N/A
770342292411266,Haw haw milk candy 40x3,100.50,1,Kitchen,N/A,LazMart,1/12/2024,N/A,N/A,N/A,"Magallanes, Cavite",Coins and voucher,Yes,Yes,Cancelled
770342292411266,Jalroson Goody Ube Especial 50s x 2,88.88,1,Kitchen,N/A,LazMart,1/12/2024,N/A,N/A,N/A,"Magallanes, Cavite",Coins and voucher,Yes,Yes,Cancelled
770342292411266,Choco Mucho white chocolate 30g pack of 2,172.00,1,Kitchen,N/A,LazMart,1/12/2024,N/A,N/A,N/A,"Magallanes, Cavite",Coins and voucher,Yes,Yes,Cancelled
770342292411266,E-wallet Cornstarch 1kg,92.40,1,Kitchen,N/A,LazMart,1/12/2024,N/A,N/A,N/A,"Magallanes, Cavite",Coins and voucher,Yes,Yes,Cancelled
770342292411266,Whoppie Chocolate 34g(set of 10),194.00,1,Kitchen,N/A,LazMart,1/12/2024,N/A,N/A,N/A,"Magallanes, Cavite",Coins and voucher,Yes,Yes,Cancelled
770342292411266,Jalroson Sunriped Sampalok 50x2,88.00,1,Kitchen,N/A,LazMart,1/12/2024,N/A,N/A,N/A,"Magallanes, Cavite",Coins and voucher,Yes,Yes,Cancelled
